Acquire every beacon-induced effect at once;;;Приобретите все эффекты, полученные маяком, сразу
Withering Heights;;;Чудо-юдо
Summon the Wither;;;Призовите Визера
Electrifying Alliance;;;Электрифицирующий альянс
Smite a ghast with lightning from the Overworld’s heavens;;;Поразите гаста молнией из небес обычного мира
Blaze Extinguisher;;;Убийца всполохов
Collect a stack of blaze rods;;;Соберите стак огненных стержней
Limbo Walker;;;Игрок в лимбо
Get above the roof in the nether;;;Проберитесь сквозь потолок Незера
Polar Opposites;;;Полярные противоположности
Start freezing in the Nether;;;Начните замерзать в Незере
Whole Hog;;;Полный хог
Get mauled by a Hoglin;;;Получите урон от хоглина
When Piglins Fly;;;Когда пиглины летают
Give a piglin elytra then kill it;;;Подарите пиглину элитры, а затем убейте его
Twisted;;;Скрученный
Climb on some Twisting Vines in a Warped Forest;;;Взберитесь на вьющуюся лозу в искажённом лесу
Return to Sender;;;Вернуть отправителю
Destroy a Ghast with its fireball;;;Убейте гаста его же огненным шаром
Holy Scrap!;;;Святой Лом!
Smelt Ancient Debris into Netherite Scrap;;;Переплавьте древние обломки в незеритовый лом
Is it a Balloon?;;;Это воздушный шар?
Look at a Ghast through a Spyglass;;;Посмотрите на гаста через подзорную трубу
Giddy Up!;;;Расти большим и здоровым
Punch a baby Hoglin that is being ridden by a baby Piglin;;;Ударьте маленького хоглина, на котором сидит маленький пиглин
Piglin Peril;;;Пиглинская опасность
Obtain a Piglin Head by blowing up a Piglin with a Charged Creeper;;;Получите голову Пиглина, взорвав Пиглина заряженным крипером.
Soul Runnings!;;;Побег души!
Step on Soul Sand with Netherite Boots enchanted with Soul Speed III;;;Встаньте на песок душ в незеритовых ботинках, зачарованных на «Скорость души III»
Inception;;;Это лишь начало
Build a machine that can break a hole in the roof of the Nether;;;Постройте машину, которая может пробить дыру в потолке Незера
